"densite1","YEsp1","YEsp2","Ytot","YEsp1sd","YEsp2sd","Ytotsd","Semprop1","QNtot","QNupttot","QNuptleg","QNfix","Yprop1","mix","sc","Mng","keysc","Ypur1","Ypur2","RY1","RY2","RYT","Ytheo","OY","LER1","LER2","LER","RYtheo1","RYtheo2","deltaRY1","deltaRY2","CE","SE"
"Fix2-nonFixSimTest 70-2.2554",350,1994.79562064125,88.9814694545108,2083.77709009577,18.4880559152811,20.6761500501572,9.57938518591252,0.875,73.5953510671622,55.2027025224083,51.6355568444674,18.3926485447539,0.957311091165778,"Fix2-nonFixSimTest","70-2","Lusignan30IrrN","Fix2-nonFixSimTest 70-2",2116.25968702886,1488.27210876634,0.942604366027432,0.0597884411932368,1.00239280722067,2037.76123974604,46.015850349725,0.978915282974884,0.0436662881396253,1.02258157111451,0.875,0.125,0.0676043660274319,-0.0652115588067632,4.31247485405434,83.4067509913231
"Fix2-nonFixSimTest 70-2.2555",400,2116.25968702886,0,2116.25968702886,19.6091448442124,0,19.6091448442124,1,74.176331554004,55.7859620068809,55.7859620068809,18.3903695471231,1,"Fix2-nonFixSimTest","70-2","Lusignan30IrrN","Fix2-nonFixSimTest 70-2",2116.25968702886,1488.27210876634,1,0,1,2116.25968702886,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 71-1.2556",0,0,1500.13757223774,1500.13757223774,0,15.8331810090586,15.8331810090586,0,45.6721954410988,45.6721954410988,0,0,0,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0,1,1,1500.13757223774,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 71-1.2557",50,255.43310888509,1340.73443871286,1596.16754759795,37.9433155455655,38.0929416748759,12.0561731883931,0.125,52.3754948041415,46.265056742921,2.19871199304434,6.11043806122042,0.160017704430241,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0.147617147068356,0.893740989843285,1.04135813691164,1528.91732524771,67.2502223502438,0.16706796676773,0.876917552422687,1.04398551919042,0.125,0.875,0.0226171470683559,0.018740989843285,66.8040029599826,0.892438780522699
"Fix2-nonFixSimTest 71-1.2558",100,555.248539546892,1102.69454043748,1657.94307998437,42.3339250098491,35.9407572882095,16.1561618978744,0.25,57.8825504763144,44.9758900559558,6.03649598433497,12.9066604203587,0.334830463310212,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0.320883246809857,0.735062277516723,1.05594552432658,1557.69707825767,100.246001726697,0.356454760875557,0.707900499929598,1.06435526080515,0.25,0.75,0.0708832468098569,-0.0149377224832774,90.3663765293704,19.7592503946584
"Fix2-nonFixSimTest 71-1.2559",200,920.503729821196,804.254717939456,1724.75844776065,33.9436735026355,6.98744304515071,26.9754697061679,0.5,63.5195980892471,44.3542408459582,14.1587765430154,19.165357243289,0.533580910425712,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0.531967586563393,0.536120641748715,1.06808822831211,1615.2565842776,109.501863483045,0.569880809514158,0.497911431389797,1.06779224090395,0.5,0.5,0.0319675865633927,0.0361206417487147,109.979959092928,-0.9561912197626
"Fix2-nonFixSimTest 71-1.2560",300,1359.36480821304,387.644582078191,1747.00939029123,8.00095202075634,2.66979492310386,9.91960673119268,0.75,64.9674374774002,45.791038443606,31.1235904929514,19.1763990337942,0.778109390464028,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0.785589447230992,0.258406021722358,1.04399546895335,1672.81609029754,74.1932999936926,0.812620595950422,0.231731739266832,1.04435233521725,0.75,0.25,0.0355894472309924,0.0084060217223581,71.0639709052804,6.2586581768265
"Fix2-nonFixSimTest 71-1.2561",350,1539.48097435477,204.292351724508,1743.77332607928,26.9042283587884,28.4837374651045,1.66685820907292,0.875,65.0609677094376,48.1248258026623,40.4450172569556,16.9361419067753,0.88285448425365,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,0.88968023915215,0.136182411203639,1.02586265035579,1701.5958433075,42.1774827717763,0.904727747431717,0.120059268202849,1.02478701563457,0.875,0.125,0.0146802391521496,0.0111824112036386,41.7748162740563,0.805332995436022
"Fix2-nonFixSimTest 71-1.2562",400,1730.37559631747,0,1730.37559631747,15.2399480260719,0,15.2399480260719,1,64.722543094088,50.097640234442,50.097640234442,14.6249028596459,1,"Fix2-nonFixSimTest","71-1","Lusignan30IrrN","Fix2-nonFixSimTest 71-1",1730.37559631747,1500.13757223774,1,0,1,1730.37559631747,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 71-2.2563",0,0,1557.97421955075,1557.97421955075,0,14.7959163900046,14.7959163900046,0,45.3699455852678,45.3699455852678,0,0,0,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0,1,1,1557.97421955075,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 71-2.2564",50,691.37283185937,1097.2823278951,1788.65515975447,13.1972967868287,5.10333758240011,8.53740905301945,0.125,60.7020124221186,46.026336228284,8.00012791429403,14.6756761938346,0.386515078573089,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0.329197098894957,0.704300696459218,1.03349779535418,1625.74981630923,162.90534344524,0.425263976611679,0.674939229202034,1.10020320581371,0.125,0.875,0.204197098894957,-0.170699303540782,61.2700338544821,203.270619181516
"Fix2-nonFixSimTest 71-2.2565",100,1172.60349704973,745.75132833151,1918.35482538124,71.0323250702419,58.0891433632221,17.6846020056482,0.25,68.4256291849204,45.9511662804682,17.6089247872117,22.4744629044522,0.611110104514011,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0.558335027925093,0.478667309749549,1.03700233767464,1693.52541306771,224.82941231353,0.692403838762381,0.440354377074644,1.13275821583703,0.25,0.75,0.308335027925093,-0.271332690250451,67.6801102296341,314.298604167792
"Fix2-nonFixSimTest 71-2.2566",200,1584.83177229587,421.905055494337,2006.73682779021,31.2877509121299,32.8124162864416,1.56411709553401,0.5,71.319779983144,49.974033463837,33.4302615930352,21.345746519307,0.789763872395795,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0.754617476468146,0.270803618057297,1.02542109452544,1829.07660658467,177.66022120554,0.8664654977219,0.230665601416299,1.0971310991382,0.5,0.5,0.254617476468146,-0.229196381942703,46.497129310265,262.326183790544
"Fix2-nonFixSimTest 71-2.2567",300,1878.28276252386,182.4584407891,2060.74120331296,48.0945792281823,20.5952602935745,33.9724807664733,0.75,72.6723501882321,53.5993797499998,46.3924061825763,19.0729704382323,0.911387105793069,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0.894344133633865,0.117112618745202,1.01145675237907,1964.62780010163,96.11340321133,0.956050180307281,0.0928717596176036,1.04892193992488,0.75,0.25,0.144344133633865,-0.132887381254798,20.9552777639836,150.316250894693
"Fix2-nonFixSimTest 71-2.2568",350,2000.21108385331,81.9055964613092,2082.11668031462,14.0584045774053,10.6809274401295,19.3250003653826,0.875,73.3518835991458,54.8907041885585,51.5307203084639,18.4611794105873,0.960682535394643,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,0.952400290609023,0.052571856089459,1.00497214669848,2032.40339686011,49.7132834545102,0.984160470772419,0.0402998718600089,1.02446034263243,0.875,0.125,0.0774002906090226,-0.072428143910541,9.09443721069995,81.2376924876182
"Fix2-nonFixSimTest 71-2.2569",400,2100.17899361859,0,2100.17899361859,19.8036720350863,0,19.8036720350863,1,74.0799767162564,55.690434923406,55.690434923406,18.3895417928504,1,"Fix2-nonFixSimTest","71-2","Lusignan30IrrN","Fix2-nonFixSimTest 71-2",2100.17899361859,1557.97421955075,1,0,1,2100.17899361859,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 72-1.2570",0,0,1706.67568698787,1706.67568698787,0,40.6057972808331,40.6057972808331,0,49.7795139048619,49.7795139048619,0,0,0,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0,1,1,1706.67568698787,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 72-1.2571",50,255.300772472446,1509.79290993073,1765.09368240317,44.9164422004092,37.6076977475203,15.4109961442044,0.125,53.8273700461385,47.6634557043999,1.69667783725025,6.16391434173863,0.144556691011361,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0.147705449474359,0.884639607537493,1.03234505701185,1709.39687384183,55.6968085613414,0.149351374381927,0.883231350796557,1.03258272517848,0.125,0.875,0.0227054494743594,0.00963960753749271,55.5545901720893,0.284436778516037
"Fix2-nonFixSimTest 72-1.2572",100,474.251843931114,1299.67574503468,1773.92758896579,63.3336000007249,42.7161957550413,29.6211586434032,0.25,58.532789666359,47.2925055028591,4.05918943113031,11.2402841634999,0.26706793036387,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0.274380610342451,0.761524731935738,1.03590534227819,1712.11806069579,61.8095282700024,0.276997162063919,0.759104044791458,1.03610120685538,0.25,0.75,0.024380610342451,0.0115247319357384,61.6695952807407,0.279865978531507
"Fix2-nonFixSimTest 72-1.2573",200,873.530237255071,967.103930809645,1840.63416806472,81.4948999924613,80.7107683115724,10.7483294728077,0.5,65.6571297450528,46.5399329035348,11.4974940680916,19.117196841518,0.474568235113611,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0.505384982088644,0.566659464468318,1.07204444655696,1717.56043440371,123.073733661015,0.508587773540754,0.563068356395506,1.07165612993626,0.5,0.5,0.00538498208864391,0.0666594644683179,123.74069092475,-1.33391452747757
"Fix2-nonFixSimTest 72-1.2574",300,1371.21498634892,427.235974419743,1798.45096076867,28.3805616504037,38.8015730975605,10.6647903840392,0.75,66.3877274040788,46.6774478971084,30.4549384817044,19.7102795069704,0.762520596425532,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0.793322808713805,0.250332255669369,1.04365506438317,1723.00280811162,75.4481526570476,0.795828642816749,0.247960114985527,1.04378875780228,0.75,0.25,0.0433228087138046,0.000332255669368731,74.9802113458848,0.935882622311483
"Fix2-nonFixSimTest 72-1.2575",350,1559.62689994899,223.699671920921,1783.32657186991,57.2903276868673,66.914036794692,27.3401503274696,0.875,66.1295991910026,48.764225946257,40.2473951056346,17.3653732447456,0.874746152643338,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,0.902329397746456,0.131073333748447,1.0334027314949,1725.72399496558,57.6025769043285,0.903752224862642,0.129626564023862,1.0333787888865,0.875,0.125,0.0273293977464565,0.0060733337484469,57.3712100166566,0.462733775346317
"Fix2-nonFixSimTest 72-1.2576",400,1728.44518181954,0,1728.44518181954,13.3095257725246,0,13.3095257725246,1,64.6515507813115,49.9649022237131,49.9649022237131,14.6866485575983,1,"Fix2-nonFixSimTest","72-1","Lusignan30IrrN","Fix2-nonFixSimTest 72-1",1728.44518181954,1706.67568698787,1,0,1,1728.44518181954,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 72-2.2577",0,0,1725.87932238951,1725.87932238951,0,18.2454489427208,18.2454489427208,0,46.5904440944092,46.5904440944092,0,0,0,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0,1,1,1725.87932238951,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 72-2.2578",50,747.841868190703,1200.81807932785,1948.65994751855,50.7683053632881,55.9517573076317,11.395598784752,0.125,63.7351063375132,47.4890766211606,7.36718484912171,16.2460297163526,0.38381801923981,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0.355589393471855,0.695771751680353,1.05136114515221,1773.03254503872,175.627402479833,0.42178688162454,0.677267928717929,1.09905481034247,0.125,0.875,0.230589393471855,-0.179228248319647,98.330512443964,154.593780071743
"Fix2-nonFixSimTest 72-2.2579",100,1229.635889755,789.558924295741,2019.19481405074,60.0098610932809,54.5094939204385,14.4464114857747,0.25,70.8712705373997,46.4551092567176,17.4166184971107,24.4161612806821,0.608926094103253,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0.584676385245799,0.45748211595848,1.04215850120428,1820.18576768792,199.009046362815,0.67555516122782,0.433779308855201,1.10933447008302,0.25,0.75,0.334676385245799,-0.29251788404152,80.7121222667682,236.593848192096
"Fix2-nonFixSimTest 72-2.2580",200,1582.11210581106,488.665995876493,2070.77810168755,79.8784286579094,85.8216582891498,9.79659465400032,0.5,72.7890313012824,50.3591420581837,31.5373783490784,22.4298892430987,0.764098427649438,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0.752274388529386,0.283140303923409,1.03541469245279,1914.49221298634,156.28588870121,0.826387328754493,0.255245747442473,1.08163307619697,0.5,0.5,0.252274388529386,-0.216859696076591,67.8011529261819,176.969471550062
"Fix2-nonFixSimTest 72-2.2581",300,1920.63585601543,202.170985000358,2122.80684101579,27.9638211670897,35.9519124756754,21.6007554390473,0.75,74.584896008435,55.0996413800593,47.0990144719684,19.4852546283758,0.904828759113982,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0.913238169953153,0.117140858215074,1.03037902816823,2008.79865828476,114.008182731035,0.95611167803915,0.100642731996339,1.05675441003549,0.75,0.25,0.163238169953153,-0.132859141784926,58.1604128661631,111.695539729739
"Fix2-nonFixSimTest 72-2.2582",350,1981.56317435157,124.447571324087,2106.01074567566,13.9714691986419,29.8818943506709,19.6035283300135,0.875,74.121602026443,55.1021107085294,50.33006294867,19.0194913179136,0.940986502304947,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,0.942208342785854,0.0721067630335748,1.01431510581943,2055.95188093396,50.0588647416976,0.963817875665164,0.0605303910457057,1.02434826671087,0.875,0.125,0.0672083427858537,-0.0528932369664252,27.4061586193713,45.3054122446461
"Fix2-nonFixSimTest 72-2.2583",400,2103.10510358317,0,2103.10510358317,29.3428799861455,0,29.3428799861455,1,74.0184930625672,55.6522773170759,55.6522773170759,18.3662157454913,1,"Fix2-nonFixSimTest","72-2","Lusignan30IrrN","Fix2-nonFixSimTest 72-2",2103.10510358317,1725.87932238951,1,0,1,2103.10510358317,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 73-1.2584",0,0,1390.25293120773,1390.25293120773,0,14.1394866367083,14.1394866367083,0,42.7634293117172,42.7634293117172,0,0,0,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0,1,1,1390.25293120773,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 73-1.2585",50,211.706590876021,1259.40500421808,1471.1115950941,10.4152073168692,8.89003502031794,19.3003367065136,0.125,47.8031102485668,43.8724559096536,4.21370498848052,3.93065433891314,0.143864204295978,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0.121163845002001,0.905881926912407,1.02704577191441,1434.88072447072,36.2308706233764,0.147542988950606,0.87770710327343,1.02525009222404,0.125,0.875,-0.00383615499799882,0.0308819269124067,42.4284361513183,-12.3951310558821
"Fix2-nonFixSimTest 73-1.2586",100,412.195362369408,1127.2396891431,1539.43505151251,40.1516473416471,44.9735721889557,23.3254542517732,0.25,51.9488340885544,44.7363939380685,8.64924067776962,7.21244015048595,0.267779382541129,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0.235907511381723,0.810816265040242,1.04672377642196,1479.50851773372,59.9265337787924,0.278602899157891,0.761901452835016,1.04050435199291,0.25,0.75,-0.0140924886182772,0.0608162650402418,73.2985832662341,-26.7440989748873
"Fix2-nonFixSimTest 73-1.2587",200,686.470758620148,938.118223959894,1624.58898258004,23.7677424746777,26.5165644307572,6.33079399842454,0.5,57.0298064920945,46.1931276469605,15.4136446693196,10.836678845134,0.42256701337128,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0.392880714066038,0.67478241038121,1.06766312444725,1568.7641042597,55.8248783203351,0.43758698758861,0.597998272278539,1.03558525986715,0.5,0.5,-0.107119285933962,0.17478241038121,106.1474808149,-100.645204989126
"Fix2-nonFixSimTest 73-1.2588",300,1131.61374316796,566.034011674275,1697.64775484224,29.6802976678192,36.44776650983,8.82622901786438,0.75,62.2611384029696,49.1572650990401,29.7387560394068,13.1038733039295,0.666632354606102,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0.647644797509547,0.407144627404277,1.05478942491382,1658.01969078569,39.6280640565474,0.682509230413131,0.341391610015226,1.02390084042836,0.75,0.25,-0.102355202490453,0.157144627404277,85.9516830978387,-92.6472380825925
"Fix2-nonFixSimTest 73-1.2589",350,1394.63087910797,325.61046000146,1720.24133910943,78.7546630193879,84.0492045871509,6.60165880139111,0.875,63.8430862659589,50.0172878017062,38.8001176261872,13.8257984642528,0.810818123618536,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,0.798174676433194,0.234209511587649,1.03238418802084,1702.64748404869,17.5938550607441,0.819095492269316,0.191237741841428,1.01033323411074,0.875,0.125,-0.0768253235668057,0.109209511587649,50.8031517126963,-66.4185933039051
"Fix2-nonFixSimTest 73-1.2590",400,1747.27527731168,0,1747.27527731168,9.73684267190654,0,9.73684267190654,1,65.3127812569026,50.5896904341409,50.5896904341409,14.7230908227617,1,"Fix2-nonFixSimTest","73-1","Lusignan30IrrN","Fix2-nonFixSimTest 73-1",1747.27527731168,1390.25293120773,1,0,1,1747.27527731168,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 73-2.2591",0,0,1424.23540762961,1424.23540762961,0,6.77976150800677,6.77976150800677,0,43.0588473136764,43.0588473136764,0,0,0,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0,1,1,1424.23540762961,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 73-2.2592",50,570.645831984633,1045.78714310247,1616.4329750871,20.2054446962144,24.9377216263096,7.87853959648699,0.125,52.9699512587364,44.9801705066614,12.2409871418856,7.989780752075,0.353052657360039,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0.271190225756134,0.734279696671072,1.00546992242721,1509.23437364392,107.198601443175,0.37810285927086,0.692925606098873,1.07102846536973,0.125,0.875,0.146190225756134,-0.140720303328928,9.65020819977662,195.096786486803
"Fix2-nonFixSimTest 73-2.2593",100,974.874689566071,781.602466511103,1756.47715607717,35.3758158449189,30.9401677899491,13.7427469155144,0.25,59.9532595512857,47.0344861339815,21.2439095313391,12.9187734173042,0.554987777866034,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0.463293469134605,0.548787414162061,1.01208088329667,1594.23333965824,162.24381641893,0.611500628744257,0.490268549194096,1.10176917793835,0.25,0.75,0.213293469134605,-0.201212585837939,21.3134721015777,281.860688634712
"Fix2-nonFixSimTest 73-2.2594",200,1438.12600587793,496.962955780502,1935.08896165844,56.4548594338064,42.5757733687782,36.5184897150886,0.5,68.3344339603483,51.4942360474352,33.1162297240594,16.8401979129131,0.743117246562747,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0.683446183849995,0.348933156076782,1.03237933992678,1764.23127168687,170.85768997157,0.815157303329549,0.281688100509255,1.09684540383881,0.5,0.5,0.183446183849995,-0.151066843923218,57.1246440553984,227.466091832327
"Fix2-nonFixSimTest 73-2.2595",300,1743.81039157616,287.081793563249,2030.89218513941,32.2580664047895,20.8168360985615,22.4501257240679,0.75,71.6072286584896,54.0605168615882,43.3671370425906,17.5467117969014,0.858622671503153,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0.828717756726147,0.201569060862661,1.03028681758881,1934.2292037155,96.6629814239097,0.901553129394613,0.148421806997737,1.04997493639235,0.75,0.25,0.0787177567261466,-0.0484309391373395,53.4329507100494,86.4600614277194
"Fix2-nonFixSimTest 73-2.2596",350,1882.06015534078,174.847006044673,2056.90716138545,45.8021673732729,36.1428905406372,17.9390817503587,0.875,72.5378807142529,55.0210622710324,48.581877750998,17.5168184432205,0.914954362314496,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,0.894418726652917,0.122765523949215,1.01718425060213,2019.22816972982,37.6789916556347,0.932069086374033,0.0865910097064804,1.01866009608051,0.875,0.125,0.0194187266529172,-0.00223447605078492,30.3169922927857,14.7239987257044
"Fix2-nonFixSimTest 73-2.2597",400,2104.22713574413,0,2104.22713574413,29.5170900704408,0,29.5170900704408,1,73.9963806813906,55.7028432368113,55.7028432368113,18.2935374445793,1,"Fix2-nonFixSimTest","73-2","Lusignan30IrrN","Fix2-nonFixSimTest 73-2",2104.22713574413,1424.23540762961,1,0,1,2104.22713574413,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 74-1.2598",0,0,1486.25098742587,1486.25098742587,0,4.6847937686009,4.6847937686009,0,44.1290957158766,44.1290957158766,0,0,0,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0,1,1,1486.25098742587,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 74-1.2599",50,245.471504800141,1318.089126205,1563.56063100514,27.0085947644826,25.6863126069821,13.0607693136034,0.125,49.5055170311098,45.1283338886719,4.87340159594506,4.37718314243789,0.156970009757608,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0.140923834157074,0.886855004542591,1.02777883869966,1518.20381264155,45.356818363595,0.161685475135938,0.868189840672075,1.02987531580801,0.125,0.875,0.0159238341570741,0.0118550045425907,44.8367759575801,1.0400848120316
"Fix2-nonFixSimTest 74-1.2600",100,454.179483832141,1166.02415360256,1620.2036374347,7.41227372671056,26.440396298409,20.9718345052003,0.25,53.0741943976125,45.0141340495477,8.82673221703545,8.06006034806475,0.280380010986605,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0.260741931366811,0.784540540909627,1.04528247227644,1550.15663785722,70.0469995774802,0.292989413289197,0.752197632888477,1.04518704617767,0.25,0.75,0.0107419313668109,0.0345405409096274,73.0887308218718,-6.08346248878169
"Fix2-nonFixSimTest 74-1.2601",200,788.980258319348,912.246241743549,1701.2265000629,52.6129848650792,35.9960843356901,24.2511613003059,0.5,58.6986011092075,46.5281611489541,17.4597843246415,12.1704399602534,0.463598697193577,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0.452949205518283,0.613790166978139,1.06673937249642,1614.06228828857,87.1642117743299,0.48881648747021,0.565186516259435,1.05400300372965,0.5,0.5,-0.0470507944817169,0.113790166978139,107.721504290519,-41.1145850323832
"Fix2-nonFixSimTest 74-1.2602",300,1111.22510940978,632.097110462097,1743.32221987187,101.841038317474,108.822182826687,8.20754057343719,0.75,63.0448856687617,48.9047831034766,27.609605366873,14.1401025652851,0.637581792975388,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0.637948193445671,0.425296343490991,1.06324453693666,1677.96793871992,65.3542811519499,0.662244542203533,0.376703926145519,1.03894846834905,0.75,0.25,-0.112051806554329,0.175296343490991,102.08062200974,-73.4526817155651
"Fix2-nonFixSimTest 74-1.2603",350,1399.10747531407,347.120830595475,1746.22830590954,94.4933438313294,94.7110329627874,5.31495102541593,0.875,64.3008433802155,49.9654721243261,38.0015531012152,14.3353712558894,0.801223290979257,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,0.803219868553026,0.233554650952108,1.03677451950513,1709.9207639356,36.307541973945,0.818229420229889,0.203004044349127,1.02123346457901,0.875,0.125,-0.0717801314469744,0.108554650952108,59.3563651031687,-46.0976462584373
"Fix2-nonFixSimTest 74-1.2604",400,1741.87358915127,0,1741.87358915127,4.72427407267873,0,4.72427407267873,1,65.0336089243217,50.2923732974008,50.2923732974008,14.7412356269209,1,"Fix2-nonFixSimTest","74-1","Lusignan30IrrN","Fix2-nonFixSimTest 74-1",1741.87358915127,1486.25098742587,1,0,1,1741.87358915127,0,1,0,1,1,0,0,0,0,0
"Fix2-nonFixSimTest 74-2.2605",0,0,1499.4620522458,1499.4620522458,0,15.4885719688351,15.4885719688351,0,43.6295413793901,43.6295413793901,0,0,0,"Fix2-nonFixSimTest","74-2","Lusignan30IrrN","Fix2-nonFixSimTest 74-2",2111.19082767944,1499.4620522458,0,1,1,1499.4620522458,0,0,1,1,0,1,0,0,0,0
"Fix2-nonFixSimTest 74-2.2606",50,570.148914486465,1114.54171267022,1684.69062715668,52.5927300349086,27.904296030255,25.7824316823325,0.125,53.9388791687607,45.7573374791215,11.7036787739105,8.18154168963921,0.338172123569452,"Fix2-nonFixSimTest","74-2","Lusignan30IrrN","Fix2-nonFixSimTest 74-2",2111.19082767944,1499.4620522458,0.27006034083293,0.743294377474195,1.01335471830712,1575.92814917501,108.762477981675,0.361786109845767,0.707228761193002,1.06901487103877,0.125,0.875,0.14506034083293,-0.131705622525805,24.1096260581047,169.305703847151
"Fix2-nonFixSimTest 74-2.2607",100,992.438913523,830.788338383262,1823.22725190626,73.2405602925559,47.49387497656,25.7469197298571,0.25,61.3060362258774,47.5359911837045,20.4407255948404,13.7700450421729,0.544026572163832,"Fix2-nonFixSimTest","74-2","Lusignan30IrrN","Fix2-nonFixSimTest 74-2",2111.19082767944,1499.4620522458,0.470084892616676,0.554057594948108,1.02414248756478,1652.39424610421,170.83300580205,0.600606614228316,0.502778522947524,1.10338513717584,0.25,0.75,0.220084892616676,-0.195942405051892,43.5850711271723,254.495869349759
